,TOTALDEMAND,Months,Quarters,date_time,days,weekday
1554,7982.33,2,1.3333333333333333,2013-02-02 09:30:00,33,1
1555,7944.56,2,1.3333333333333333,2013-02-02 10:00:00,33,1
1556,7858.69,2,1.3333333333333333,2013-02-02 10:30:00,33,1
1557,7777.71,2,1.3333333333333333,2013-02-02 11:00:00,33,1
1558,7686.32,2,1.3333333333333333,2013-02-02 11:30:00,33,1
1559,7632.95,2,1.3333333333333333,2013-02-02 12:00:00,33,1
1560,7562.66,2,1.3333333333333333,2013-02-02 12:30:00,33,1
1561,7550.27,2,1.3333333333333333,2013-02-02 13:00:00,33,1
1562,7409.81,2,1.3333333333333333,2013-02-02 13:30:00,33,1
1563,7406.66,2,1.3333333333333333,2013-02-02 14:00:00,33,1
1564,7335.68,2,1.3333333333333333,2013-02-02 14:30:00,33,1
1565,7390.48,2,1.3333333333333333,2013-02-02 15:00:00,33,1
1566,7353.02,2,1.3333333333333333,2013-02-02 15:30:00,33,1
1567,7377.35,2,1.3333333333333333,2013-02-02 16:00:00,33,1
1568,7375.92,2,1.3333333333333333,2013-02-02 16:30:00,33,1
1569,7411.02,2,1.3333333333333333,2013-02-02 17:00:00,33,1
1570,7489.58,2,1.3333333333333333,2013-02-02 17:30:00,33,1
1571,7476.21,2,1.3333333333333333,2013-02-02 18:00:00,33,1
1572,7394.46,2,1.3333333333333333,2013-02-02 18:30:00,33,1
1573,7285.71,2,1.3333333333333333,2013-02-02 19:00:00,33,1
1574,7378.43,2,1.3333333333333333,2013-02-02 19:30:00,33,1
1575,7483.31,2,1.3333333333333333,2013-02-02 20:00:00,33,1
1576,7429.92,2,1.3333333333333333,2013-02-02 20:30:00,33,1
1577,7287.48,2,1.3333333333333333,2013-02-02 21:00:00,33,1
1578,7294.86,2,1.3333333333333333,2013-02-02 21:30:00,33,1
1579,7243.2,2,1.3333333333333333,2013-02-02 22:00:00,33,1
1580,7261.03,2,1.3333333333333333,2013-02-02 22:30:00,33,1
1581,7035.31,2,1.3333333333333333,2013-02-02 23:00:00,33,1
1582,6876.48,2,1.3333333333333333,2013-02-02 23:30:00,33,1
1583,6730.11,2,1.3333333333333333,2013-02-03 00:00:00,34,1
1584,6591.81,2,1.3333333333333333,2013-02-03 00:30:00,34,1
1585,6406.97,2,1.3333333333333333,2013-02-03 01:00:00,34,1
1586,6123.38,2,1.3333333333333333,2013-02-03 01:30:00,34,1
1587,5954.93,2,1.3333333333333333,2013-02-03 02:00:00,34,1
1588,5786.67,2,1.3333333333333333,2013-02-03 02:30:00,34,1
1589,5760.22,2,1.3333333333333333,2013-02-03 03:00:00,34,1
1590,5717.52,2,1.3333333333333333,2013-02-03 03:30:00,34,1
1591,5670.71,2,1.3333333333333333,2013-02-03 04:00:00,34,1
1592,5695.48,2,1.3333333333333333,2013-02-03 04:30:00,34,1
1593,5745.94,2,1.3333333333333333,2013-02-03 05:00:00,34,1
1594,5864.87,2,1.3333333333333333,2013-02-03 05:30:00,34,1
1595,5853.56,2,1.3333333333333333,2013-02-03 06:00:00,34,1
1596,6087.52,2,1.3333333333333333,2013-02-03 06:30:00,34,1
1597,6394.28,2,1.3333333333333333,2013-02-03 07:00:00,34,1
1598,6708.3,2,1.3333333333333333,2013-02-03 07:30:00,34,1
1599,7013.15,2,1.3333333333333333,2013-02-03 08:00:00,34,1
1600,7190.77,2,1.3333333333333333,2013-02-03 08:30:00,34,1
1601,7367.95,2,1.3333333333333333,2013-02-03 09:00:00,34,1
1602,7385.54,2,1.3333333333333333,2013-02-03 09:30:00,34,1
1603,7383.53,2,1.3333333333333333,2013-02-03 10:00:00,34,1
1604,7415.45,2,1.3333333333333333,2013-02-03 10:30:00,34,1
1605,7379.09,2,1.3333333333333333,2013-02-03 11:00:00,34,1
1606,7424.79,2,1.3333333333333333,2013-02-03 11:30:00,34,1
1607,7381.68,2,1.3333333333333333,2013-02-03 12:00:00,34,1
1608,7355.65,2,1.3333333333333333,2013-02-03 12:30:00,34,1
1609,7283.73,2,1.3333333333333333,2013-02-03 13:00:00,34,1
1610,7293.66,2,1.3333333333333333,2013-02-03 13:30:00,34,1
1611,7247.05,2,1.3333333333333333,2013-02-03 14:00:00,34,1
1612,7280.3,2,1.3333333333333333,2013-02-03 14:30:00,34,1
1613,7283.88,2,1.3333333333333333,2013-02-03 15:00:00,34,1
1614,7321.18,2,1.3333333333333333,2013-02-03 15:30:00,34,1
1615,7421.49,2,1.3333333333333333,2013-02-03 16:00:00,34,1
1616,7464.86,2,1.3333333333333333,2013-02-03 16:30:00,34,1
1617,7586.81,2,1.3333333333333333,2013-02-03 17:00:00,34,1
1618,7647.07,2,1.3333333333333333,2013-02-03 17:30:00,34,1
1619,7643.07,2,1.3333333333333333,2013-02-03 18:00:00,34,1
1620,7580.42,2,1.3333333333333333,2013-02-03 18:30:00,34,1
1621,7583.43,2,1.3333333333333333,2013-02-03 19:00:00,34,1
1622,7691.36,2,1.3333333333333333,2013-02-03 19:30:00,34,1
1623,7706.25,2,1.3333333333333333,2013-02-03 20:00:00,34,1
1624,7625.52,2,1.3333333333333333,2013-02-03 20:30:00,34,1
1625,7376.15,2,1.3333333333333333,2013-02-03 21:00:00,34,1
1626,7343.4,2,1.3333333333333333,2013-02-03 21:30:00,34,1
1627,7238.51,2,1.3333333333333333,2013-02-03 22:00:00,34,1
1628,7124.41,2,1.3333333333333333,2013-02-03 22:30:00,34,1
1629,6984.12,2,1.3333333333333333,2013-02-03 23:00:00,34,1
1630,6813.9,2,1.3333333333333333,2013-02-03 23:30:00,35,1
1631,6736.38,2,1.3333333333333333,2013-02-04 00:00:00,35,1
1632,6641.29,2,1.3333333333333333,2013-02-04 00:30:00,35,1
1633,6527.62,2,1.3333333333333333,2013-02-04 01:00:00,35,1
1634,6255.41,2,1.3333333333333333,2013-02-04 01:30:00,35,1
1635,6116.9,2,1.3333333333333333,2013-02-04 02:00:00,35,1
1636,6011.78,2,1.3333333333333333,2013-02-04 02:30:00,35,1
1637,5980.27,2,1.3333333333333333,2013-02-04 03:00:00,35,1
1638,5999.51,2,1.3333333333333333,2013-02-04 03:30:00,35,1
1639,6052.3,2,1.3333333333333333,2013-02-04 04:00:00,35,1
1640,6314.82,2,1.3333333333333333,2013-02-04 04:30:00,35,1
1641,6586.99,2,1.3333333333333333,2013-02-04 05:00:00,35,1
1642,7075.33,2,1.3333333333333333,2013-02-04 05:30:00,35,1
1643,7558.04,2,1.3333333333333333,2013-02-04 06:00:00,35,1
1644,7955.68,2,1.3333333333333333,2013-02-04 06:30:00,35,1
1645,8361.19,2,1.3333333333333333,2013-02-04 07:00:00,35,1
1646,8525.89,2,1.3333333333333333,2013-02-04 07:30:00,35,1
1647,8607.52,2,1.3333333333333333,2013-02-04 08:00:00,35,1
1648,8850.42,2,1.3333333333333333,2013-02-04 08:30:00,35,1
1649,8925.64,2,1.3333333333333333,2013-02-04 09:00:00,35,1
1650,8978.23,2,1.3333333333333333,2013-02-04 09:30:00,35,1
1651,8975.82,2,1.3333333333333333,2013-02-04 10:00:00,35,1
1652,8921.0,2,1.3333333333333333,2013-02-04 10:30:00,35,1
1653,9004.02,2,1.3333333333333333,2013-02-04 11:00:00,35,1
1654,8989.52,2,1.3333333333333333,2013-02-04 11:30:00,35,1
1655,8977.52,2,1.3333333333333333,2013-02-04 12:00:00,35,1
1656,9041.88,2,1.3333333333333333,2013-02-04 12:30:00,35,1
1657,9001.06,2,1.3333333333333333,2013-02-04 13:00:00,35,1
1658,8994.71,2,1.3333333333333333,2013-02-04 13:30:00,35,1
1659,9047.93,2,1.3333333333333333,2013-02-04 14:00:00,35,1
1660,9006.79,2,1.3333333333333333,2013-02-04 14:30:00,35,1
1661,9004.87,2,1.3333333333333333,2013-02-04 15:00:00,35,1
1662,8993.53,2,1.3333333333333333,2013-02-04 15:30:00,35,1
1663,9003.83,2,1.3333333333333333,2013-02-04 16:00:00,35,1
1664,8941.27,2,1.3333333333333333,2013-02-04 16:30:00,35,1
1665,8891.05,2,1.3333333333333333,2013-02-04 17:00:00,35,1
1666,8649.5,2,1.3333333333333333,2013-02-04 17:30:00,35,1
1667,8570.16,2,1.3333333333333333,2013-02-04 18:00:00,35,1
1668,8388.23,2,1.3333333333333333,2013-02-04 18:30:00,35,1
1669,8280.45,2,1.3333333333333333,2013-02-04 19:00:00,35,1
1670,8339.85,2,1.3333333333333333,2013-02-04 19:30:00,35,1
1671,8358.49,2,1.3333333333333333,2013-02-04 20:00:00,35,1
1672,8228.42,2,1.3333333333333333,2013-02-04 20:30:00,35,1
1673,7938.45,2,1.3333333333333333,2013-02-04 21:00:00,35,1
1674,7934.21,2,1.3333333333333333,2013-02-04 21:30:00,35,1
1675,7798.92,2,1.3333333333333333,2013-02-04 22:00:00,35,1
1676,7707.66,2,1.3333333333333333,2013-02-04 22:30:00,35,1
1677,7593.99,2,1.3333333333333333,2013-02-04 23:00:00,36,0
1678,7432.46,2,1.3333333333333333,2013-02-04 23:30:00,36,0
1679,7321.77,2,1.3333333333333333,2013-02-05 00:00:00,36,0
1680,7139.55,2,1.3333333333333333,2013-02-05 00:30:00,36,0
1681,6882.58,2,1.3333333333333333,2013-02-05 01:00:00,36,0
1682,6580.63,2,1.3333333333333333,2013-02-05 01:30:00,36,0
1683,6406.63,2,1.3333333333333333,2013-02-05 02:00:00,36,0
1684,6228.48,2,1.3333333333333333,2013-02-05 02:30:00,36,0
1685,6184.16,2,1.3333333333333333,2013-02-05 03:00:00,36,0
1686,6186.61,2,1.3333333333333333,2013-02-05 03:30:00,36,0
1687,6260.99,2,1.3333333333333333,2013-02-05 04:00:00,36,0
1688,6480.75,2,1.3333333333333333,2013-02-05 04:30:00,36,0
1689,6769.59,2,1.3333333333333333,2013-02-05 05:00:00,36,0
1690,7269.82,2,1.3333333333333333,2013-02-05 05:30:00,36,0
1691,7736.44,2,1.3333333333333333,2013-02-05 06:00:00,36,0
1692,8073.63,2,1.3333333333333333,2013-02-05 06:30:00,36,0
1693,8469.38,2,1.3333333333333333,2013-02-05 07:00:00,36,0
1694,8610.91,2,1.3333333333333333,2013-02-05 07:30:00,36,0
1695,8693.52,2,1.3333333333333333,2013-02-05 08:00:00,36,0
1696,8774.85,2,1.3333333333333333,2013-02-05 08:30:00,36,0
1697,8959.21,2,1.3333333333333333,2013-02-05 09:00:00,36,0
1698,8995.57,2,1.3333333333333333,2013-02-05 09:30:00,36,0
1699,9020.29,2,1.3333333333333333,2013-02-05 10:00:00,36,0
1700,8982.99,2,1.3333333333333333,2013-02-05 10:30:00,36,0
1701,9041.98,2,1.3333333333333333,2013-02-05 11:00:00,36,0
1702,9096.44,2,1.3333333333333333,2013-02-05 11:30:00,36,0
1703,9096.21,2,1.3333333333333333,2013-02-05 12:00:00,36,0
1704,9120.72,2,1.3333333333333333,2013-02-05 12:30:00,36,0
1705,9164.72,2,1.3333333333333333,2013-02-05 13:00:00,36,0
1706,9131.83,2,1.3333333333333333,2013-02-05 13:30:00,36,0
1707,9245.18,2,1.3333333333333333,2013-02-05 14:00:00,36,0
1708,9177.33,2,1.3333333333333333,2013-02-05 14:30:00,36,0
1709,9276.03,2,1.3333333333333333,2013-02-05 15:00:00,36,0
1710,9331.0,2,1.3333333333333333,2013-02-05 15:30:00,36,0
1711,9383.88,2,1.3333333333333333,2013-02-05 16:00:00,36,0
1712,9315.37,2,1.3333333333333333,2013-02-05 16:30:00,36,0
1713,9293.31,2,1.3333333333333333,2013-02-05 17:00:00,36,0
1714,9042.58,2,1.3333333333333333,2013-02-05 17:30:00,36,0
1715,8911.34,2,1.3333333333333333,2013-02-05 18:00:00,36,0
1716,8706.28,2,1.3333333333333333,2013-02-05 18:30:00,36,0
1717,8569.34,2,1.3333333333333333,2013-02-05 19:00:00,36,0
1718,8666.86,2,1.3333333333333333,2013-02-05 19:30:00,36,0
1719,8591.83,2,1.3333333333333333,2013-02-05 20:00:00,36,0
1720,8402.83,2,1.3333333333333333,2013-02-05 20:30:00,36,0
1721,8155.49,2,1.3333333333333333,2013-02-05 21:00:00,36,0
1722,8134.15,2,1.3333333333333333,2013-02-05 21:30:00,36,0
1723,7845.61,2,1.3333333333333333,2013-02-05 22:00:00,36,0
1724,7802.73,2,1.3333333333333333,2013-02-05 22:30:00,37,1
1725,7670.26,2,1.3333333333333333,2013-02-05 23:00:00,37,1
1726,7429.56,2,1.3333333333333333,2013-02-05 23:30:00,37,1
1727,7247.5,2,1.3333333333333333,2013-02-06 00:00:00,37,1
1728,7154.9,2,1.3333333333333333,2013-02-06 00:30:00,37,1
1729,6987.75,2,1.3333333333333333,2013-02-06 01:00:00,37,1
1730,6636.18,2,1.3333333333333333,2013-02-06 01:30:00,37,1
1731,6452.01,2,1.3333333333333333,2013-02-06 02:00:00,37,1
1732,6271.72,2,1.3333333333333333,2013-02-06 02:30:00,37,1
1733,6232.53,2,1.3333333333333333,2013-02-06 03:00:00,37,1
1734,6203.28,2,1.3333333333333333,2013-02-06 03:30:00,37,1
1735,6312.2,2,1.3333333333333333,2013-02-06 04:00:00,37,1
1736,6515.77,2,1.3333333333333333,2013-02-06 04:30:00,37,1
1737,6816.07,2,1.3333333333333333,2013-02-06 05:00:00,37,1
1738,7328.98,2,1.3333333333333333,2013-02-06 05:30:00,37,1
1739,7794.72,2,1.3333333333333333,2013-02-06 06:00:00,37,1
1740,8221.83,2,1.3333333333333333,2013-02-06 06:30:00,37,1
1741,8560.68,2,1.3333333333333333,2013-02-06 07:00:00,37,1
1742,8630.05,2,1.3333333333333333,2013-02-06 07:30:00,37,1
1743,8746.66,2,1.3333333333333333,2013-02-06 08:00:00,37,1
1744,9005.44,2,1.3333333333333333,2013-02-06 08:30:00,37,1
1745,9096.21,2,1.3333333333333333,2013-02-06 09:00:00,37,1
1746,9076.33,2,1.3333333333333333,2013-02-06 09:30:00,37,1
1747,9261.93,2,1.3333333333333333,2013-02-06 10:00:00,37,1
1748,9277.86,2,1.3333333333333333,2013-02-06 10:30:00,37,1
1749,9331.09,2,1.3333333333333333,2013-02-06 11:00:00,37,1
1750,9217.16,2,1.3333333333333333,2013-02-06 11:30:00,37,1
1751,9269.5,2,1.3333333333333333,2013-02-06 12:00:00,37,1
1752,9325.58,2,1.3333333333333333,2013-02-06 12:30:00,37,1
1753,9345.58,2,1.3333333333333333,2013-02-06 13:00:00,37,1
1754,9379.39,2,1.3333333333333333,2013-02-06 13:30:00,37,1
1755,9402.77,2,1.3333333333333333,2013-02-06 14:00:00,37,1
1756,9387.85,2,1.3333333333333333,2013-02-06 14:30:00,37,1
1757,9510.09,2,1.3333333333333333,2013-02-06 15:00:00,37,1
1758,9502.9,2,1.3333333333333333,2013-02-06 15:30:00,37,1
1759,9595.78,2,1.3333333333333333,2013-02-06 16:00:00,37,1
1760,9586.58,2,1.3333333333333333,2013-02-06 16:30:00,37,1
1761,9525.49,2,1.3333333333333333,2013-02-06 17:00:00,37,1
1762,9273.42,2,1.3333333333333333,2013-02-06 17:30:00,37,1
1763,9138.04,2,1.3333333333333333,2013-02-06 18:00:00,37,1
1764,8868.01,2,1.3333333333333333,2013-02-06 18:30:00,37,1
1765,8630.29,2,1.3333333333333333,2013-02-06 19:00:00,37,1
1766,8681.98,2,1.3333333333333333,2013-02-06 19:30:00,37,1
1767,8630.43,2,1.3333333333333333,2013-02-06 20:00:00,37,1
1768,8476.56,2,1.3333333333333333,2013-02-06 20:30:00,37,1
1769,8178.47,2,1.3333333333333333,2013-02-06 21:00:00,37,1
1770,8097.62,2,1.3333333333333333,2013-02-06 21:30:00,37,1
1771,7894.85,2,1.3333333333333333,2013-02-06 22:00:00,38,1
1772,7877.18,2,1.3333333333333333,2013-02-06 22:30:00,38,1
1773,7706.59,2,1.3333333333333333,2013-02-06 23:00:00,38,1
1774,7491.51,2,1.3333333333333333,2013-02-06 23:30:00,38,1
1775,7343.58,2,1.3333333333333333,2013-02-07 00:00:00,38,1
1776,7130.49,2,1.3333333333333333,2013-02-07 00:30:00,38,1
1777,6908.18,2,1.3333333333333333,2013-02-07 01:00:00,38,1
1778,6639.25,2,1.3333333333333333,2013-02-07 01:30:00,38,1
1779,6465.54,2,1.3333333333333333,2013-02-07 02:00:00,38,1
1780,6279.61,2,1.3333333333333333,2013-02-07 02:30:00,38,1
1781,6208.23,2,1.3333333333333333,2013-02-07 03:00:00,38,1
1782,6252.61,2,1.3333333333333333,2013-02-07 03:30:00,38,1
1783,6293.52,2,1.3333333333333333,2013-02-07 04:00:00,38,1
1784,6494.61,2,1.3333333333333333,2013-02-07 04:30:00,38,1
1785,6745.07,2,1.3333333333333333,2013-02-07 05:00:00,38,1
1786,7268.68,2,1.3333333333333333,2013-02-07 05:30:00,38,1
1787,7752.6,2,1.3333333333333333,2013-02-07 06:00:00,38,1
1788,8184.65,2,1.3333333333333333,2013-02-07 06:30:00,38,1
1789,8576.1,2,1.3333333333333333,2013-02-07 07:00:00,38,1
1790,8676.22,2,1.3333333333333333,2013-02-07 07:30:00,38,1
1791,8823.27,2,1.3333333333333333,2013-02-07 08:00:00,38,1
1792,9031.12,2,1.3333333333333333,2013-02-07 08:30:00,38,1
1793,9118.14,2,1.3333333333333333,2013-02-07 09:00:00,38,1
1794,9184.5,2,1.3333333333333333,2013-02-07 09:30:00,38,1
1795,9263.14,2,1.3333333333333333,2013-02-07 10:00:00,38,1
1796,9323.18,2,1.3333333333333333,2013-02-07 10:30:00,38,1
1797,9405.22,2,1.3333333333333333,2013-02-07 11:00:00,38,1
1798,9441.12,2,1.3333333333333333,2013-02-07 11:30:00,38,1
1799,9468.43,2,1.3333333333333333,2013-02-07 12:00:00,38,1
1800,9521.68,2,1.3333333333333333,2013-02-07 12:30:00,38,1
1801,9615.39,2,1.3333333333333333,2013-02-07 13:00:00,38,1
1802,9706.77,2,1.3333333333333333,2013-02-07 13:30:00,38,1
1803,9768.63,2,1.3333333333333333,2013-02-07 14:00:00,38,1
1804,9787.87,2,1.3333333333333333,2013-02-07 14:30:00,38,1
1805,9969.73,2,1.3333333333333333,2013-02-07 15:00:00,38,1
1806,10104.8,2,1.3333333333333333,2013-02-07 15:30:00,38,1
1807,10178.97,2,1.3333333333333333,2013-02-07 16:00:00,38,1
1808,10142.69,2,1.3333333333333333,2013-02-07 16:30:00,38,1
1809,10084.73,2,1.3333333333333333,2013-02-07 17:00:00,38,1
1810,9869.11,2,1.3333333333333333,2013-02-07 17:30:00,38,1
1811,9693.64,2,1.3333333333333333,2013-02-07 18:00:00,38,1
1812,9356.51,2,1.3333333333333333,2013-02-07 18:30:00,38,1
1813,9222.03,2,1.3333333333333333,2013-02-07 19:00:00,38,1
1814,9275.48,2,1.3333333333333333,2013-02-07 19:30:00,38,1
1815,9254.53,2,1.3333333333333333,2013-02-07 20:00:00,38,1
1816,8940.57,2,1.3333333333333333,2013-02-07 20:30:00,38,1
1817,8504.09,2,1.3333333333333333,2013-02-07 21:00:00,38,1
1818,8376.48,2,1.3333333333333333,2013-02-07 21:30:00,39,0
1819,8126.29,2,1.3333333333333333,2013-02-07 22:00:00,39,0
1820,7994.0,2,1.3333333333333333,2013-02-07 22:30:00,39,0
1821,7802.21,2,1.3333333333333333,2013-02-07 23:00:00,39,0
1822,7556.8,2,1.3333333333333333,2013-02-07 23:30:00,39,0
1823,7455.5,2,1.3333333333333333,2013-02-08 00:00:00,39,0
1824,7239.8,2,1.3333333333333333,2013-02-08 00:30:00,39,0
1825,7006.19,2,1.3333333333333333,2013-02-08 01:00:00,39,0
1826,6726.39,2,1.3333333333333333,2013-02-08 01:30:00,39,0
1827,6513.84,2,1.3333333333333333,2013-02-08 02:00:00,39,0
1828,6368.62,2,1.3333333333333333,2013-02-08 02:30:00,39,0
1829,6253.07,2,1.3333333333333333,2013-02-08 03:00:00,39,0
1830,6245.39,2,1.3333333333333333,2013-02-08 03:30:00,39,0
1831,6322.01,2,1.3333333333333333,2013-02-08 04:00:00,39,0
1832,6535.32,2,1.3333333333333333,2013-02-08 04:30:00,39,0
1833,6806.3,2,1.3333333333333333,2013-02-08 05:00:00,39,0
1834,7306.09,2,1.3333333333333333,2013-02-08 05:30:00,39,0
1835,7738.07,2,1.3333333333333333,2013-02-08 06:00:00,39,0
1836,8189.72,2,1.3333333333333333,2013-02-08 06:30:00,39,0
1837,8590.42,2,1.3333333333333333,2013-02-08 07:00:00,39,0
1838,8777.86,2,1.3333333333333333,2013-02-08 07:30:00,39,0
1839,8963.28,2,1.3333333333333333,2013-02-08 08:00:00,39,0
1840,9202.77,2,1.3333333333333333,2013-02-08 08:30:00,39,0
1841,9348.34,2,1.3333333333333333,2013-02-08 09:00:00,39,0
1842,9492.13,2,1.3333333333333333,2013-02-08 09:30:00,39,0
1843,9589.79,2,1.3333333333333333,2013-02-08 10:00:00,39,0
1844,9691.68,2,1.3333333333333333,2013-02-08 10:30:00,39,0
1845,9808.69,2,1.3333333333333333,2013-02-08 11:00:00,39,0
1846,9900.19,2,1.3333333333333333,2013-02-08 11:30:00,39,0
1847,10003.6,2,1.3333333333333333,2013-02-08 12:00:00,39,0
1848,10136.45,2,1.3333333333333333,2013-02-08 12:30:00,39,0
1849,10227.83,2,1.3333333333333333,2013-02-08 13:00:00,39,0
1850,10423.35,2,1.3333333333333333,2013-02-08 13:30:00,39,0
1851,10547.37,2,1.3333333333333333,2013-02-08 14:00:00,39,0
1852,10668.88,2,1.3333333333333333,2013-02-08 14:30:00,39,0
1853,10866.42,2,1.3333333333333333,2013-02-08 15:00:00,39,0
1854,11043.55,2,1.3333333333333333,2013-02-08 15:30:00,39,0
1855,11109.74,2,1.3333333333333333,2013-02-08 16:00:00,39,0
1856,11024.95,2,1.3333333333333333,2013-02-08 16:30:00,39,0
1857,10833.1,2,1.3333333333333333,2013-02-08 17:00:00,39,0
1858,10461.94,2,1.3333333333333333,2013-02-08 17:30:00,39,0
1859,10175.01,2,1.3333333333333333,2013-02-08 18:00:00,39,0
1860,9814.87,2,1.3333333333333333,2013-02-08 18:30:00,39,0
1861,9592.82,2,1.3333333333333333,2013-02-08 19:00:00,39,0
1862,9570.73,2,1.3333333333333333,2013-02-08 19:30:00,39,0
1863,9523.26,2,1.3333333333333333,2013-02-08 20:00:00,39,0
1864,9250.93,2,1.3333333333333333,2013-02-08 20:30:00,39,0
1865,8971.18,2,1.3333333333333333,2013-02-08 21:00:00,40,1
1866,8928.3,2,1.3333333333333333,2013-02-08 21:30:00,40,1
1867,8608.16,2,1.3333333333333333,2013-02-08 22:00:00,40,1
1868,8523.21,2,1.3333333333333333,2013-02-08 22:30:00,40,1
1869,8351.26,2,1.3333333333333333,2013-02-08 23:00:00,40,1
1870,7967.75,2,1.3333333333333333,2013-02-08 23:30:00,40,1
1871,7765.63,2,1.3333333333333333,2013-02-09 00:00:00,40,1
1872,7484.37,2,1.3333333333333333,2013-02-09 00:30:00,40,1
1873,7152.74,2,1.3333333333333333,2013-02-09 01:00:00,40,1
1874,6842.48,2,1.3333333333333333,2013-02-09 01:30:00,40,1
1875,6620.5,2,1.3333333333333333,2013-02-09 02:00:00,40,1
1876,6464.07,2,1.3333333333333333,2013-02-09 02:30:00,40,1
1877,6395.88,2,1.3333333333333333,2013-02-09 03:00:00,40,1
1878,6364.54,2,1.3333333333333333,2013-02-09 03:30:00,40,1
1879,6326.81,2,1.3333333333333333,2013-02-09 04:00:00,40,1
1880,6369.73,2,1.3333333333333333,2013-02-09 04:30:00,40,1
1881,6466.76,2,1.3333333333333333,2013-02-09 05:00:00,40,1
1882,6632.69,2,1.3333333333333333,2013-02-09 05:30:00,40,1
1883,6753.45,2,1.3333333333333333,2013-02-09 06:00:00,40,1
1884,7004.01,2,1.3333333333333333,2013-02-09 06:30:00,40,1
1885,7397.44,2,1.3333333333333333,2013-02-09 07:00:00,40,1
1886,7738.8,2,1.3333333333333333,2013-02-09 07:30:00,40,1
1887,8072.02,2,1.3333333333333333,2013-02-09 08:00:00,40,1
1888,8404.07,2,1.3333333333333333,2013-02-09 08:30:00,40,1
1889,8512.17,2,1.3333333333333333,2013-02-09 09:00:00,40,1
1890,8701.9,2,1.3333333333333333,2013-02-09 09:30:00,40,1
1891,8758.43,2,1.3333333333333333,2013-02-09 10:00:00,40,1
1892,8812.7,2,1.3333333333333333,2013-02-09 10:30:00,40,1
1893,8957.61,2,1.3333333333333333,2013-02-09 11:00:00,40,1
1894,8997.7,2,1.3333333333333333,2013-02-09 11:30:00,40,1
1895,9109.49,2,1.3333333333333333,2013-02-09 12:00:00,40,1
1896,9200.14,2,1.3333333333333333,2013-02-09 12:30:00,40,1
1897,9320.55,2,1.3333333333333333,2013-02-09 13:00:00,40,1
1898,9460.3,2,1.3333333333333333,2013-02-09 13:30:00,40,1
1899,9542.0,2,1.3333333333333333,2013-02-09 14:00:00,40,1
1900,9593.49,2,1.3333333333333333,2013-02-09 14:30:00,40,1
1901,9651.24,2,1.3333333333333333,2013-02-09 15:00:00,40,1
1902,9670.57,2,1.3333333333333333,2013-02-09 15:30:00,40,1
1903,9624.83,2,1.3333333333333333,2013-02-09 16:00:00,40,1
1904,9429.92,2,1.3333333333333333,2013-02-09 16:30:00,40,1
1905,9422.7,2,1.3333333333333333,2013-02-09 17:00:00,40,1
1906,9270.6,2,1.3333333333333333,2013-02-09 17:30:00,40,1
1907,9126.04,2,1.3333333333333333,2013-02-09 18:00:00,40,1
1908,8869.62,2,1.3333333333333333,2013-02-09 18:30:00,40,1
1909,8888.89,2,1.3333333333333333,2013-02-09 19:00:00,40,1
1910,8958.96,2,1.3333333333333333,2013-02-09 19:30:00,40,1
1911,8922.97,2,1.3333333333333333,2013-02-09 20:00:00,40,1
1912,8789.96,2,1.3333333333333333,2013-02-09 20:30:00,41,1
1913,8545.42,2,1.3333333333333333,2013-02-09 21:00:00,41,1
1914,8446.08,2,1.3333333333333333,2013-02-09 21:30:00,41,1
1915,8206.59,2,1.3333333333333333,2013-02-09 22:00:00,41,1
1916,8069.78,2,1.3333333333333333,2013-02-09 22:30:00,41,1
1917,7854.38,2,1.3333333333333333,2013-02-09 23:00:00,41,1
1918,7582.42,2,1.3333333333333333,2013-02-09 23:30:00,41,1
1919,7405.88,2,1.3333333333333333,2013-02-10 00:00:00,41,1
1920,7207.1,2,1.3333333333333333,2013-02-10 00:30:00,41,1
1921,6932.15,2,1.3333333333333333,2013-02-10 01:00:00,41,1
1922,6657.87,2,1.3333333333333333,2013-02-10 01:30:00,41,1
1923,6476.14,2,1.3333333333333333,2013-02-10 02:00:00,41,1
1924,6360.93,2,1.3333333333333333,2013-02-10 02:30:00,41,1
1925,6310.18,2,1.3333333333333333,2013-02-10 03:00:00,41,1
1926,6290.11,2,1.3333333333333333,2013-02-10 03:30:00,41,1
1927,6266.83,2,1.3333333333333333,2013-02-10 04:00:00,41,1
1928,6310.74,2,1.3333333333333333,2013-02-10 04:30:00,41,1
1929,6362.37,2,1.3333333333333333,2013-02-10 05:00:00,41,1
1930,6430.29,2,1.3333333333333333,2013-02-10 05:30:00,41,1
1931,6452.2,2,1.3333333333333333,2013-02-10 06:00:00,41,1
1932,6659.75,2,1.3333333333333333,2013-02-10 06:30:00,41,1
1933,6949.64,2,1.3333333333333333,2013-02-10 07:00:00,41,1
1934,7300.36,2,1.3333333333333333,2013-02-10 07:30:00,41,1
1935,7617.91,2,1.3333333333333333,2013-02-10 08:00:00,41,1
1936,7904.96,2,1.3333333333333333,2013-02-10 08:30:00,41,1
1937,8202.01,2,1.3333333333333333,2013-02-10 09:00:00,41,1
1938,8492.05,2,1.3333333333333333,2013-02-10 09:30:00,41,1
1939,8687.18,2,1.3333333333333333,2013-02-10 10:00:00,41,1
1940,8821.63,2,1.3333333333333333,2013-02-10 10:30:00,41,1
1941,8919.71,2,1.3333333333333333,2013-02-10 11:00:00,41,1
